no_paths,no_points,width,height,elongation,length,area,roundness,drawing
16,2254,370,290,1.274914089347079,857.2614361982543,43787.49999999997,0.7487441450913772,car
26,1505,377,237,1.588235294117647,824.0637975382508,35769.50000000007,0.6619132318901046,fish
37,4013,368,332,1.1081081081081081,986.7527566424478,70053.99999999997,0.9041200604096201,house
3,1204,310,336,1.0836012861736335,933.6745951840123,57932.00000000005,0.835097727684847,tree
24,6154,369,341,1.0818713450292399,982.6251173147839,67108.5,0.8733969548375645,bicycle
6,1662,396,241,1.640495867768595,898.878606500526,35525.999999999956,0.5525277400715597,guitar
2,653,273,268,1.0185873605947955,564.9725729699062,7619.499999999985,0.299972613626395,pencil
9,827,305,313,1.026143790849673,684.5180038029567,36527.00000000002,0.9796120491525564,clock
29,2936,354,221,1.5990990990990992,790.245229835127,38416.000000000044,0.7730333682054344,car
65,2412,351,261,1.3435114503816794,667.2330733544704,29135.500000000004,0.8223888415775911,fish
26,5173,281,308,1.0957446808510638,797.4901231065356,46130.0,0.91147065824702,house
24,1503,308,316,1.0258899676375404,660.6691039218804,31101.0,0.8953982105776445,tree
22,2202,241,225,1.0707964601769913,534.4812372567933,19433.999999999993,0.854883892408531,bicycle
38,2638,273,349,1.2773722627737227,850.8138006252885,42217.50000000009,0.7328807668386986,guitar
15,1148,194,259,1.3333333333333333,380.64736506083636,4379.9999999999745,0.3798729057731499,pencil
24,1665,303,221,1.3693693693693694,566.8863971124406,24872.000000000004,0.9725870918028605,clock
60,3055,376,267,1.4067164179104477,751.4096639778212,31236.5,0.6952142692095611,car
28,2787,384,320,1.1993769470404985,948.9169649576065,57461.99999999998,0.8019257880312378,fish
176,5867,399,397,1.0050251256281406,1352.4871635012416,122002.99999999988,0.8381351799488963,house
132,3621,374,400,1.0693333333333332,1421.9973643035657,134404.99999999948,0.8352715829543432,tree
141,5398,320,288,1.1107266435986158,657.7329626578481,29412.999999999985,0.8543778336989146,bicycle
44,4804,400,400,1.0,1057.0830182480756,58490.50000000018,0.6577744585935017,guitar
36,1419,321,328,1.0217391304347827,840.1416356731827,17046.999999999996,0.3034958865595154,pencil
115,7321,316,371,1.1735015772870663,1169.2680507918435,82207.99999999997,0.7556066654893466,clock
23,1595,269,167,1.6071428571428572,519.5862463314426,9507.000000000004,0.44252525880590154,car
60,1506,307,229,1.3391304347826087,615.5148464496945,15977.000000000033,0.5299416257551331,fish
66,2434,255,244,1.0448979591836736,550.881734258309,19202.000000000062,0.7951326449408138,house
8,1570,300,365,1.2159468438538206,1047.2084327209893,72589.50000000001,0.8317971107452674,tree
50,2130,272,268,1.0148698884758365,541.5540863038219,17470.999999999996,0.7485898829695982,bicycle
13,2223,380,323,1.1759259259259258,955.6832627275812,45402.49999999988,0.6246858532119504,guitar
37,1119,313,280,1.1174377224199288,710.3419221135254,10585.999999999944,0.2636373037876053,pencil
48,1219,252,215,1.1712962962962963,444.39558030318534,15201.999999999995,0.9673221447313116,clock
25,518,380,341,1.1140350877192982,932.7268705442767,61507.99999999999,0.8884489798147969,car
8,278,321,233,1.376068376068376,521.650657372302,14895.500000000004,0.6878685156275457,fish
11,322,292,325,1.1126279863481228,708.8566566629532,35969.99999999999,0.8995668808755344,house
8,230,310,318,1.0257234726688103,759.6656065385819,41497.499999999985,0.9036221517360427,tree
23,828,380,338,1.1238938053097345,939.7137856822,59178.0,0.8421296364894991,bicycle
9,560,375,320,1.1713395638629283,858.2773907383488,40695.99999999997,0.6942345831928733,guitar
12,325,281,278,1.010752688172043,472.94267498591967,9583.500000000033,0.5384148186424392,pencil
16,355,288,269,1.0703703703703704,713.2473663020686,34547.00000000003,0.8533748718636963,clock
53,2250,394,284,1.3859649122807018,928.3349805077619,54016.00000000001,0.7876310959191191,car
12,361,314,219,1.4318181818181819,591.139063910348,21533.500000000007,0.7743640269328307,fish
20,1270,383,300,1.2757475083056478,919.4550465654161,59135.499999999985,0.8790167191299374,house
28,1948,336,312,1.0766773162939298,936.4007285356245,59853.00000000002,0.8577728610473982,tree
42,1930,374,251,1.4880952380952381,858.0476195224907,50454.500000000044,0.861166226444877,bicycle
21,1422,271,330,1.2169117647058822,798.8747974001882,38419.50000000003,0.7564916378296265,guitar
15,780,185,245,1.3225806451612903,462.54259736969095,8545.499999999996,0.5019308309647629,pencil
16,430,214,261,1.2186046511627906,404.39590749378596,12537.500000000002,0.9634014737406347,clock
14,643,342,371,1.0845481049562682,808.6463441268583,44683.500000000015,0.8586966974629202,car
19,718,344,295,1.1655405405405406,704.7440032943334,27873.50000000002,0.70524268643626,fish
11,231,274,302,1.1018181818181818,725.6854228635322,32638.5,0.7788310485945356,house
5,229,334,338,1.0119402985074626,917.058671011257,57352.49999999993,0.8569746482355054,tree
31,495,336,314,1.0698412698412698,738.6526989775066,37798.50000000001,0.8705703093255679,bicycle
10,557,378,314,1.2031746031746031,885.3767084076329,44314.5,0.7103944043462752,guitar
11,129,255,384,1.50390625,745.6830720087529,14676.499999999856,0.33168344432093544,pencil
3,88,297,310,1.0436241610738255,664.9997678090634,34802.5,0.9889567950926152,clock
5,813,297,159,1.8625,521.8677637996018,11185.499999999989,0.5161124365997551,car
19,1058,339,164,2.0606060606060606,622.7593428164039,13650.0,0.4422847977911056,fish
20,1159,279,219,1.2727272727272727,566.2410108494898,21661.999999999993,0.8489962546042352,house
41,2294,333,260,1.2796934865900382,897.6245361035542,55377.99999999999,0.8636896204312455,tree
6,497,170,157,1.0822784810126582,291.11014511371616,5259.000000000005,0.7798271537238332,bicycle
12,739,255,274,1.07421875,617.454693437425,21131.99999999997,0.6965307172314876,guitar
3,282,182,162,1.1226993865030674,257.8899956965981,1017.999999999981,0.19234843281633102,pencil
22,656,251,205,1.2233009708737863,416.58322781583934,13573.000000000011,0.9828384802593753,clock
30,525,342,308,1.110032362459547,763.3182244071274,40658.5,0.8768997647382382,car
16,339,312,238,1.3096234309623431,771.3269936028265,37164.999999999985,0.7849950903056411,fish
40,886,335,278,1.2043010752688172,823.4917996521076,46396.50000000014,0.85975859554792,house
24,605,281,309,1.099290780141844,820.9282557645222,43946.00000000004,0.819443108809627,tree
32,624,313,264,1.1849056603773584,703.139878147766,34473.500000000015,0.8762172193341932,bicycle
23,458,329,253,1.2992125984251968,698.0698286518856,28119.00000000003,0.7251235337737169,guitar
41,711,224,312,1.3911111111111112,668.2140539424408,18389.999999999967,0.5175596162922578,pencil
12,284,273,285,1.0437956204379562,608.8435203370356,27828.499999999967,0.9433835195396025,clock
14,1014,400,335,1.193452380952381,1063.921549531135,77197.49999999996,0.8570257860980979,car
8,779,342,231,1.478448275862069,864.9138494931843,45855.499999999985,0.7702923674755513,fish
9,636,377,269,1.4,969.5462622676694,66469.99999999997,0.8885839609897233,house
1,516,281,324,1.1524822695035462,763.1617288323833,37770.500000000065,0.8149471244462796,tree
13,687,331,312,1.060702875399361,728.7898713383652,33519.99999999999,0.7930657921211064,bicycle
9,835,389,355,1.095505617977528,1060.1567518848456,56078.50000000384,0.6269978986420666,guitar
3,290,354,336,1.053412462908012,880.1558226070603,21454.499999999975,0.3480239476982609,pencil
19,770,296,268,1.104089219330855,500.6679024966811,18063.499999999993,0.905549651038577,clock
3,389,328,276,1.187725631768953,605.0873545075824,24588.499999999993,0.8439286798236613,car
2,224,246,279,1.1336032388663968,520.4691802222984,14389.0,0.6674987261269563,fish
25,1618,398,361,1.1022099447513811,1222.7796772112317,95528.0000000002,0.8028679568812083,house
4,260,394,305,1.2908496732026145,1029.9641298608096,63149.50000000022,0.7480585314865567,tree
12,677,306,257,1.189922480620155,656.7002843074014,25454.000000000502,0.741705492679945,bicycle
4,583,370,353,1.0480225988700564,950.6779182546707,42333.49999999997,0.5886094455696694,guitar
5,373,269,340,1.262962962962963,721.0282562754263,15781.500000000045,0.38146401416048165,pencil
3,140,320,330,1.0311526479750779,744.730513195968,42478.500000000015,0.9624556807577956,clock
18,793,356,237,1.5,717.2621489999179,31568.500000000004,0.7710951729489458,car
10,407,371,219,1.690909090909091,724.2437342447517,24040.50000000001,0.5759487854367868,fish
101,2122,400,307,1.301948051948052,1053.709014158111,76957.99999999999,0.8710082047740091,house
12,282,313,341,1.089171974522293,956.198028836908,60096.499999999905,0.8259682537254204,tree
6,364,135,263,1.9411764705882353,333.0329767418342,7658.000000000003,0.8676623396220159,bicycle
15,1022,385,282,1.3639575971731448,845.6092827191355,39538.49999999988,0.6948492123337401,guitar
8,285,271,297,1.0955882352941178,622.4250360469188,10675.000000000004,0.3462610498497008,pencil
14,576,324,224,1.4444444444444444,668.7331661478369,22831.499999999996,0.6415619274506258,clock
3,390,362,314,1.1523809523809523,770.559300775956,29478.50000000014,0.6238829417192188,car
17,864,391,332,1.177177177177177,918.9627610149856,42530.49999999975,0.6328700253579027,fish
7,489,312,325,1.0415335463258786,1001.9503515309261,66572.49999999993,0.8333210001021564,house
6,800,330,376,1.1389728096676737,951.6765876625326,64754.00000000001,0.8984578226859392,tree
13,691,349,355,1.0171428571428571,854.886311278846,47853.0,0.8228152033049191,bicycle
6,567,340,364,1.0703812316715542,1031.4180705087792,56073.50000000008,0.6623660385345334,guitar
2,331,385,336,1.1454005934718101,940.4756312272483,26812.500000000124,0.3809360547349208,pencil
15,413,286,278,1.028673835125448,668.0925279255457,34432.5,0.9694048564402966,clock
12,224,367,282,1.3003533568904593,880.3798088145853,53847.50000000003,0.873042250549899,car
7,180,405,287,1.4097222222222223,881.1525568827725,50556.50000000003,0.8182474354332365,fish
11,335,377,399,1.0582010582010581,1156.3582639918782,93106.00000000044,0.8749892474376242,house
6,152,513,474,1.0821052631578947,1523.6230000225444,129114.00000000001,0.6989211132694777,tree
8,177,334,309,1.0806451612903225,739.4273926922224,33773.00000000002,0.7762264430099781,bicycle
10,203,353,328,1.0759878419452888,948.8978778409456,40322.99999999994,0.5627606843782811,guitar
6,101,350,326,1.073394495412844,809.5305364047542,27598.50000000002,0.5292110107551375,pencil
10,187,360,320,1.1246105919003115,806.9144448746927,49510.50000000001,0.9555473144494235,clock
9,1099,400,314,1.273015873015873,961.3949749827324,55566.999999999985,0.7554802558249345,car
4,568,367,255,1.4375,878.6738016553536,42236.99999999994,0.6874602191068224,fish
12,615,259,325,1.2538461538461538,755.1657475570211,31648.500000000044,0.6973943567371248,house
21,789,255,320,1.25390625,711.9887592435208,31574.500000000084,0.7827085389162591,tree
17,709,324,270,1.1992619926199262,877.4611933765262,54653.500000000065,0.8920146898103604,bicycle
5,301,281,346,1.2304964539007093,904.5487824406514,50486.500000000015,0.7753916882620956,guitar
6,314,240,358,1.4896265560165975,795.1071461586254,28064.500000000102,0.5578479733984929,pencil
13,432,318,359,1.128526645768025,1021.6775681438423,69505.50000000004,0.8367607867029816,clock
15,506,364,282,1.2897526501766785,863.0898795322997,49264.49999999839,0.8310590726802346,car
13,374,333,261,1.2748091603053435,683.2564837211369,31578.499999999996,0.8500291862254057,fish
44,711,391,357,1.094972067039106,1171.6519098390143,98671.99999999993,0.9032471201042002,house
40,824,378,397,1.050131926121372,1236.7698169918567,114102.99999999999,0.9374091133066689,tree
16,349,337,360,1.0680473372781065,951.8660045771434,49862.500000000015,0.6915638451865171,guitar
14,211,306,415,1.3550488599348534,849.4602332979742,32127.99999999997,0.55950948080881,pencil
8,284,330,336,1.0181268882175227,854.9449510520607,57091.00000000002,0.9815246487025238,clock
6,520,321,292,1.098976109215017,627.5370710147865,21577.499999999985,0.6885448219316519,car
4,311,281,242,1.1604938271604939,528.243985507059,17440.50000000002,0.7854158723953132,fish
6,198,251,275,1.0952380952380953,593.6175660161227,22125.499999999993,0.7890226494184958,house
3,154,363,324,1.12,936.1199621868934,55504.500000000204,0.7959303145608413,tree
6,197,323,274,1.1781818181818182,729.1954841347766,32878.00000000002,0.7770112633878158,bicycle
5,436,279,348,1.2464285714285714,778.2464981708197,24422.99999999999,0.5067275572884571,guitar
5,219,393,328,1.1975683890577509,706.7440860500863,28553.500000000007,0.7183644767317529,pencil
6,189,267,288,1.078358208955224,520.6424408074704,20568.499999999996,0.9535277805774847,clock
6,604,227,224,1.0133333333333334,519.5107860870106,17188.49999999999,0.8003108502110196,car
5,277,224,202,1.1083743842364533,351.4549618993967,7411.000000000008,0.753958286948528,fish
1,167,258,202,1.2758620689655173,395.52094268717553,10007.000000000035,0.8038495916087306,house
1,235,235,325,1.38135593220339,641.0074162554495,28244.0,0.8637935532350155,tree
9,519,225,320,1.420353982300885,536.3742201771669,16803.0,0.7339405772854031,bicycle
5,390,285,310,1.0874125874125875,666.3463791679617,22221.500000000022,0.6289022537955447,guitar
4,248,175,321,1.8295454545454546,367.81861651848493,2972.499999999998,0.2760986697681878,pencil
2,94,245,202,1.2118226600985222,400.2129160286562,11862.499999999996,0.930687516186665,clock
1,163,262,145,1.8013698630136987,350.65360482321023,7373.500000000016,0.7535757817309542,car
1,88,260,202,1.2857142857142858,241.26628562019027,2412.999999999999,0.5209234517694042,fish
6,348,249,235,1.0593220338983051,412.62876581139494,11763.000000000011,0.868178365450211,house
2,140,242,205,1.1796116504854368,361.0874375696069,8617.500000000004,0.8305511758331491,tree
5,178,333,226,1.47136563876652,653.0680543661397,25781.00000000005,0.7596136188266196,bicycle
2,167,232,266,1.145922746781116,474.7523417445771,13415.999999999993,0.7479949786555838,guitar
1,158,193,241,1.2474226804123711,302.11099010099423,3069.499999999986,0.42261455803532005,pencil
2,102,214,220,1.027906976744186,262.4207031094079,5139.999999999994,0.9379437492538548,clock
6,591,311,249,1.248,727.5591045912139,36052.0,0.855859876691113,car
3,387,345,234,1.4723404255319148,664.3106323264184,21886.000000000004,0.6232091945550382,fish
9,512,233,281,1.205128205128205,495.4088574274375,17205.000000000007,0.8809210886343608,house
3,302,296,378,1.2760942760942762,766.8933249241176,41738.49999999999,0.8918191341931264,tree
6,257,245,282,1.1504065040650406,512.8738507070234,16655.500000000062,0.7956946266612577,bicycle
5,434,286,304,1.0627177700348431,550.4907577928414,14927.000000000007,0.6189881471037753,guitar
2,179,285,314,1.1013986013986015,591.5643808685356,11745.5,0.42177160690590637,pencil
3,129,228,205,1.1116504854368932,289.6028385912831,6431.000000000002,0.9635688346808527,clock
20,1126,351,285,1.2307692307692308,696.1215380789596,29681.999999999985,0.769720197450555,car
10,1131,390,348,1.1203438395415473,1078.669412914608,85773.50000000006,0.9263738093272459,tree
23,1915,370,291,1.2705479452054795,794.1029584630055,43078.999999999985,0.8584635291958098,bicycle
13,1263,357,340,1.0498533724340176,873.4504780994421,29815.999999999865,0.49111440192746936,guitar
10,609,312,305,1.022875816993464,694.4608886233962,11546.499999999938,0.3008601311577111,pencil
19,799,322,314,1.0253968253968253,648.8535697285387,31542.000000000007,0.9414682854646661,clock
38,955,397,288,1.3771626297577855,886.9054358151636,50600.49999999979,0.8083697230225529,car
4,396,346,344,1.0057971014492753,906.0030982674878,52063.999999999956,0.7970545211782752,fish
29,889,382,321,1.18944099378882,1014.8980893222529,69817.99999999923,0.8517897273291617,house
4,692,319,372,1.165625,973.2222235622787,65693.0,0.8715753204451641,tree
31,985,349,277,1.2589928057553956,893.5166230381878,54387.00000000002,0.8560511097243068,bicycle
11,872,388,368,1.0542005420054201,1050.4453795283096,62863.0000000002,0.7159093207019565,guitar
9,450,265,342,1.2894736842105263,769.6161617682079,16571.00000000003,0.35156871604883433,pencil
15,642,326,317,1.028301886792453,879.4407756090252,57218.49999999999,0.9296792472164118,clock
8,619,399,214,1.8604651162790697,937.8884933627537,45724.50000000022,0.6532153982360167,car
5,255,377,191,1.96875,758.6749881120659,26963.99999999994,0.5886845655645273,fish
1,184,267,202,1.3201970443349753,549.6946029203019,21502.5,0.8942436696769617,house
9,279,334,295,1.1317567567567568,828.8361684595955,42140.49999999998,0.7708540517035817,tree
15,505,301,246,1.222672064777328,615.3523834332118,23195.500000000022,0.769778591089551,bicycle
4,413,329,201,1.6336633663366336,608.1755645088617,16012.000000000013,0.5439982612746743,guitar
5,378,188,318,1.687830687830688,573.5110126378927,9153.999999999742,0.34973351171689815,pencil
8,403,291,254,1.1450980392156862,704.1470150357422,38494.00000000001,0.9756099497270856,clock
9,648,346,240,1.4398340248962656,735.419078941531,31090.000000000007,0.7223718288210206,car
6,556,299,206,1.4492753623188406,540.1429536136013,16919.99999999997,0.7287738702846736,fish
9,630,276,274,1.0072727272727273,759.2660770381472,36875.999999999985,0.8038327142516609,house
11,486,333,312,1.0670926517571886,923.2584746975583,57636.500000000015,0.8496906879398738,tree
23,1052,342,327,1.045731707317073,786.5064979646385,40250.49999999999,0.8176670810705139,bicycle
12,864,245,320,1.3048780487804879,736.459330925878,27105.000000000022,0.6280030277106201,guitar
6,385,195,298,1.5255102040816326,544.4493715619698,7134.499999999991,0.3024533537991263,pencil
22,754,341,332,1.027027027027027,970.7106238190462,74072.0,0.9878349091436934,clock
7,1314,292,227,1.2850877192982457,529.5542093336877,16064.499999999976,0.7198735684128729,car
3,616,270,194,1.3897435897435897,558.0357179449635,18780.000000000025,0.757846862403269,fish
6,860,327,258,1.2664092664092663,568.4519170542636,19252.50000000002,0.7487029170471204,house
3,586,302,357,1.1815181518151816,836.8299688536254,48053.499999999985,0.8623040768879123,tree
15,1795,245,259,1.056910569105691,484.9222953073385,15460.999999999982,0.826234147229894,bicycle
17,1780,280,302,1.0782918149466192,689.8721291653732,26358.00000000002,0.6959613439016372,guitar
3,986,271,263,1.0303030303030303,536.7046360099761,8538.499999999958,0.3724952622716838,pencil
2,481,261,241,1.0826446280991735,531.018469492131,22043.499999999975,0.9823611126418519,clock
4,571,353,253,1.3937007874015748,930.7847280121648,57345.49999999987,0.8317842830620598,car
3,227,324,276,1.1732851985559567,819.232411783194,46153.00000000001,0.8641627610016714,fish
11,240,396,258,1.5328185328185329,912.5655196672105,52246.00000000064,0.7883785495341892,house
3,219,345,333,1.035928143712575,922.4049118163582,58265.49999999997,0.8605540004712906,tree
9,345,340,290,1.1718213058419245,817.1828988277259,46357.99999999998,0.8723605467319836,bicycle
3,368,354,327,1.0823170731707317,924.8667932713953,47578.999999999985,0.6989833013572773,guitar
2,216,295,314,1.0641891891891893,781.784407822235,23674.500000000022,0.4867620042695639,pencil
3,90,296,293,1.010204081632653,603.3059094559032,28488.500000000015,0.9835677683753369,clock
7,616,350,265,1.3195488721804511,728.2321058684464,33647.99999999999,0.7973141570931074,car
13,541,335,280,1.195729537366548,716.2059230188961,27665.499999999967,0.6777547516770468,fish
10,400,281,313,1.1134751773049645,715.6364883647573,31084.500000000007,0.762726434098742,house
3,282,349,396,1.1342857142857143,1068.2786037536239,73753.00000000017,0.8121205391836483,tree
8,337,342,316,1.0820189274447949,820.659870101902,42403.49999999994,0.7911979888219367,bicycle
7,607,400,284,1.407017543859649,877.3925659174935,31660.500000000087,0.5168205007816238,guitar
4,310,281,281,1.0,655.8680440686725,13462.499999999987,0.39328070329798004,pencil
6,287,322,353,1.0959752321981424,887.0934529384516,61539.000000000015,0.9827013456403919,clock
14,783,330,208,1.5837320574162679,603.205035466688,18440.000000000015,0.6368554418198777,car
4,384,318,279,1.1392857142857142,750.8351784498109,38879.00000000009,0.8666340045365157,fish
8,511,296,287,1.03125,758.2268047784769,38825.500000000015,0.8486500757930368,house
33,429,336,318,1.0564263322884013,854.0906719053662,48852.50000000002,0.8415670053100253,tree
4,229,305,255,1.1953125,585.5648767810526,18514.50000000002,0.6785343120567209,bicycle
3,422,306,329,1.0749185667752443,762.5916513873992,28292.00000000001,0.6113493017890601,guitar
5,246,305,213,1.4299065420560748,489.0464025694323,5508.499999999971,0.2894296907877774,pencil
16,293,296,324,1.0942760942760943,744.0993590643147,42574.49999999996,0.9662679158312044,clock
5,718,330,290,1.1374570446735395,748.4399942887887,36494.500000000015,0.8186972061611875,car
2,329,284,250,1.1354581673306774,584.578384272022,18082.00000000006,0.664922185651182,fish
5,367,267,297,1.1119402985074627,654.8315743289367,28209.999999999996,0.826711019495079,house
4,308,253,265,1.047244094488189,669.266578628111,27379.000000000004,0.7681201705890858,tree
9,715,225,243,1.079646017699115,430.3142766724555,12877.999999999996,0.8739503782875042,bicycle
7,714,280,237,1.180672268907563,582.2723022665961,16942.499999999978,0.6279645022025346,guitar
4,401,172,306,1.7745664739884393,546.4246922954757,5605.500000000003,0.23591936368026836,pencil
3,214,236,241,1.021097046413502,494.892582032978,18456.50000000001,0.9469724026078026,clock
13,1448,314,219,1.4318181818181819,654.3248915489331,25357.99999999999,0.7442827914815835,car
4,1276,375,216,1.7327188940092166,758.6673259583778,35669.99999999994,0.7787717920816296,fish
6,996,346,180,1.9171270718232045,697.6189967342243,31286.000000000062,0.8078361962138294,house
2,790,319,284,1.1228070175438596,779.3869814293852,42935.5,0.8882190723105189,tree
13,1062,311,221,1.4054054054054055,543.12229525028,17801.499999999996,0.7583526358661791,bicycle
4,1239,339,252,1.3438735177865613,718.4916107702531,30769.999999999975,0.7490209362766144,guitar
2,630,231,274,1.1853448275862069,543.21728230263,13937.500000000007,0.5935367133685134,pencil
3,369,304,228,1.331877729257642,526.7518376200547,20690.00000000002,0.9370402280502204,clock
23,1597,370,235,1.5720338983050848,716.7428864748703,25580.999999999905,0.6257496264343758,car
14,827,316,214,1.4744186046511627,595.3555606425176,17787.99999999994,0.6306438373780366,fish
24,1779,400,256,1.5603112840466926,896.4479999900838,54976.49999999998,0.8596798479571894,house
21,1093,343,361,1.052325581395349,1042.9621775016815,78111.0,0.9023706127979582,tree
21,1441,234,268,1.1446808510638298,508.7260376020665,17600.500000000022,0.8546079668174593,bicycle
17,1559,288,349,1.2110726643598615,766.3058377055116,32000.50000000003,0.6847978057709152,guitar
11,729,241,305,1.2644628099173554,518.9263226297224,6962.499999999965,0.3249104430505995,pencil
23,1493,313,333,1.0636942675159236,723.4339898293205,40689.499999999985,0.9769996263319846,clock
7,1292,357,307,1.1623376623376624,759.9103289774852,34278.99999999999,0.7459561739678473,car
3,492,330,241,1.3677685950413223,519.5948384773096,14038.000000000036,0.6534095017292293,fish
5,821,255,305,1.1953125,633.6142468781615,22617.500000000022,0.7079532752810425,house
21,1764,392,359,1.0916666666666666,1082.3303753631715,79389.50000000001,0.8516344808412805,tree
17,1150,304,321,1.0557377049180328,722.1113028338143,34824.0,0.8392285164830227,bicycle
12,882,343,302,1.1353135313531353,685.8565970858057,20616.000000000055,0.550741279026546,guitar
1,331,199,287,1.44,346.80867012454826,2198.4999999999927,0.22969759160151054,pencil
3,259,246,251,1.0202429149797572,329.5896455596788,8365.999999999998,0.9677888305418152,clock
3,190,350,326,1.073394495412844,762.2328518835591,37926.0,0.8202978613416252,car
3,98,324,274,1.1818181818181819,672.6615492817866,25833.500000000004,0.717463657656779,fish
2,78,277,221,1.2522522522522523,557.9432059272065,18535.00000000003,0.748208206455756,house
3,93,301,301,1.0,794.8285240767768,43100.00000000003,0.8573146509967652,tree
9,126,283,315,1.1126760563380282,684.7346519461702,32610.499999999996,0.8740226929131187,bicycle
9,152,269,329,1.2222222222222223,660.7339778631004,22093.5,0.6359472648426858,guitar
5,115,169,285,1.6823529411764706,444.70730172614947,6578.999999999974,0.4180432639278056,pencil
8,135,249,337,1.352,589.0265828766287,25631.500000000025,0.9283550337188363,clock
8,416,365,304,1.2,852.7457326856271,44057.499999999956,0.7613609607707704,car
3,315,290,248,1.1686746987951808,527.7523458480753,16695.500000000033,0.7532670127368053,fish
2,370,362,293,1.2346938775510203,685.5855223538971,30890.000000000022,0.825856319661648,house
3,199,268,303,1.1301115241635689,619.1182447721401,27997.500000000015,0.91787155778551,tree
6,233,326,304,1.0721311475409836,648.4649490578361,27711.500000000007,0.8281268874401401,bicycle
2,384,250,329,1.3147410358565736,573.0972802055127,20418.000000000004,0.7812074363586722,guitar
4,448,212,288,1.3568075117370892,462.4593860450976,8914.499999999995,0.5237929596894974,pencil
2,100,321,274,1.170909090909091,563.3420488328039,23886.499999999967,0.9458408023653833,clock
3,683,362,294,1.230508474576271,831.5206718408418,41275.00000000002,0.7501547182729241,car
3,238,319,241,1.322314049586777,610.9662376340679,22470.499999999978,0.7564638472492564,fish
7,190,286,252,1.134387351778656,727.6252456652653,36315.49999999998,0.8619585346704242,house
8,361,353,343,1.0290697674418605,1174.4039911842087,96533.50000000009,0.8795345003240119,tree
7,243,390,303,1.2861842105263157,921.2887125977682,52551.99999999999,0.7780501884323657,bicycle
6,372,379,269,1.4074074074074074,879.766121968274,44328.0,0.7197033643664354,guitar
1,100,349,278,1.2544802867383513,692.2050174930373,9427.000000000025,0.24723723907930212,pencil
4,174,300,272,1.1025641025641026,697.0351173098774,37907.50000000002,0.9804505399031632,clock
4,142,284,259,1.0961538461538463,586.718958810015,10555.500000000045,0.3853261030094722,car
1,98,278,213,1.3037383177570094,609.6439132745692,21185.500000000007,0.716301891563875,fish
1,135,298,286,1.0418118466898956,814.2225920292082,44577.999999999985,0.8449755586916566,house
5,116,301,326,1.0827814569536425,682.0093423329674,16790.99999999996,0.45363418854301585,tree
1,13,156,253,1.6178343949044587,205.92028274802078,237.99999999999665,0.07053238497814761,pencil
12,711,372,252,1.4743083003952568,810.8504341979881,36275.99999999985,0.6933423849916561,car
12,525,310,206,1.502415458937198,589.7274913775626,19389.49999999997,0.7006057969599964,fish
16,581,352,240,1.4647302904564314,858.4452022888208,46628.99999999998,0.7951348895891591,house
43,668,310,358,1.1543408360128617,972.5069976015944,66059.49999999999,0.8777274412848735,tree
4,188,348,325,1.0705521472392638,841.2583587108281,48048.99999999997,0.8531697187131388,bicycle
6,490,361,308,1.1715210355987056,884.8951907342031,47907.50000000009,0.7688289049220045,guitar
4,374,214,311,1.4511627906976745,582.0653058127627,9926.000000000058,0.3681634807256478,pencil
5,231,374,309,1.2096774193548387,874.0315391153337,58617.999999999935,0.9642433492049375,clock
28,953,710,484,1.4659793814432989,1473.1010608271044,80629.49999999968,0.46691598905995096,car
32,1079,367,285,1.2867132867132867,776.9989647339394,41130.499999999985,0.8561167077885977,fish
26,1004,319,339,1.0625,960.8304902684208,58230.999999999985,0.7926300988673575,house
83,1339,373,345,1.0809248554913296,1129.701390010608,91822.99999999999,0.9041365279913355,tree
19,948,282,355,1.2579505300353357,844.8796158411262,50480.00000000004,0.8886680081994682,bicycle
29,1307,370,270,1.3690036900369005,913.9355106992343,38834.00000000001,0.584239459991843,guitar
16,728,393,273,1.437956204379562,875.3428210527172,27612.000000000033,0.4528468802023779,pencil
36,2456,337,288,1.1695501730103806,1009.9150857222194,68130.49999999999,0.839424655375427,clock
18,1425,398,314,1.2666666666666666,895.5381417790435,54053.499999999956,0.846965087805768,car
10,1137,355,300,1.1827242524916943,819.0432828558022,44222.00000000003,0.8283894101908169,fish
30,877,309,341,1.103225806451613,826.8250043696626,39858.99999999999,0.7326710963189408,house
52,797,318,389,1.2225705329153604,927.8211674547779,54446.00000000001,0.794780659239475,tree
14,550,334,322,1.0371517027863777,809.7520019278074,46201.499999999985,0.8854455895999159,bicycle
14,1370,370,341,1.0847953216374269,962.1076629088873,53927.49999999999,0.7321040411658694,guitar
15,1006,371,282,1.314487632508834,813.6395834236253,24293.000000000484,0.4611337155913007,pencil
21,2474,358,361,1.0083565459610029,1164.4448736827928,96607.5000000001,0.8953293904334891,clock
3,549,329,231,1.4224137931034482,620.5694049149597,21006.500000000047,0.6854611444786148,car
3,296,288,238,1.209205020920502,632.0913106263511,25667.499999999978,0.8072978474372511,fish
5,383,258,252,1.023715415019763,633.5889450215566,26505.00000000002,0.829702675597961,house
3,180,243,276,1.1352459016393444,526.6056694265704,19238.50000000001,0.8717862418383059,tree
1,290,282,222,1.2690582959641257,469.30444942286294,14159.000000000004,0.8078544141425765,bicycle
4,457,239,288,1.2041666666666666,575.704084452138,17325.999999999975,0.6569155658726984,guitar
2,183,159,296,1.85625,424.5284989865818,8852.500000000007,0.6172514220670172,pencil
